Time,X (km),Y (km),Z (km)
2024-12-30 15:27:26.902674,3816.233214048262,-5238.639752725437,-1890.1692407710484
2024-12-30 15:37:26.902674,5659.290730513951,-3240.8429176736795,1725.2970109850364
2024-12-30 15:47:26.902674,4956.624112560146,214.54995014458612,4562.264810821188
2024-12-30 15:57:26.902674,2024.2780720280805,3573.58296783681,5341.374622443891
2024-12-30 16:07:26.902674,-1818.3842778984015,5325.249132272366,3711.438110693933
2024-12-30 16:17:26.902674,-4842.413837502995,4680.007370130765,406.4640127005104
2024-12-30 16:27:26.902674,-5688.319247461989,1929.120174424046,-3082.427041519274
2024-12-30 16:37:26.902674,-3983.2282656367424,-1687.918408954244,-5186.124843133119
2024-12-30 16:47:26.902674,-497.35758735564974,-4551.052928253423,-4965.490577976406
2024-12-30 16:57:26.902674,3210.1752259603495,-5379.353899070807,-2519.1428272587714
2024-12-30 17:07:26.902674,5477.0059796236,-3795.099927134891,1059.273449371017
2024-12-30 17:17:26.902674,5280.548172023144,-504.3768220177397,4159.565456718424
2024-12-30 17:27:26.902674,2708.479178196063,3013.3862633263607,5383.459589789567
2024-12-30 17:37:26.902674,-1081.6525365215784,5175.847695395799,4179.42016375137
2024-12-30 17:47:26.902674,-4384.744491415444,5008.868284021089,1089.3468401004159
2024-12-30 17:57:26.902674,-5714.902552172989,2587.6920106127786,-2492.6895080107333
2024-12-30 18:07:26.902674,-4480.379725972494,-995.7414922549714,-4953.9357684308225
2024-12-30 18:17:26.902674,-1241.9017138630036,-4134.661610082367,-5194.071706573507
2024-12-30 18:27:26.902674,2551.117553439957,-5425.562894267953,-3106.659182213551
2024-12-30 18:37:26.902674,5199.703837511432,-4284.680842423775,376.17808392885667
2024-12-30 18:47:26.902674,5510.313261501748,-1217.7999457868384,3688.846672434193
2024-12-30 18:57:26.902674,3341.768357232772,2397.0684072107883,5337.310185760111
2024-12-30 19:07:26.902674,-329.7208668583034,4933.880335550461,4578.656521715242
2024-12-30 19:17:26.902674,-3852.569049569855,5250.416077182113,1754.0644576574887
2024-12-30 19:27:26.902674,-5641.499093580977,3203.6266287907833,-1862.460890082733
2024-12-30 19:37:26.902674,-4897.025318332257,-282.7202787455824,-4641.202045424129
2024-12-30 19:47:26.902674,-1961.0521095667707,-3643.495518554104,-5338.063225283543
2024-12-30 19:57:26.902674,1850.9159906173968,-5376.185052883388,-3643.21601686809
2024-12-30 20:07:26.902674,4832.809364854554,-4700.697869835881,-312.77493257766963
2024-12-30 20:17:26.902674,5642.40630841415,-1913.044356248904,3157.9014066431846
2024-12-30 20:27:26.902674,3913.3293825824894,1735.3559314359768,5203.798235277741
2024-12-30 20:37:26.902674,424.1317255045248,4603.328536955903,4902.710693170326
2024-12-30 20:47:26.902674,-3255.630052723257,5400.039418834141,2389.7425488240824
2024-12-30 20:57:26.902674,-5469.880166964348,3765.8387822894583,-1202.0645532426847
2024-12-30 21:07:26.902674,-5226.306207939039,438.6635789361163,-4253.068026815189
2024-12-30 21:17:26.902674,-2642.43763655502,-3085.9489751633755,-5395.256004240077
2024-12-30 21:27:26.902674,1122.0557845993633,-5231.824830730825,-4120.177050789851
2024-12-30 21:37:26.902674,4383.29229010784,-5035.560440943718,-996.3081677827972
2024-12-30 21:47:26.902674,5675.054359059101,-2577.726376095681,2575.495994769669
2024-12-30 21:57:26.902674,4413.49220762876,1039.802835824716,4985.218102608645
2024-12-30 22:07:26.902674,1166.6792613798614,4189.7515932598,5146.393526180607
2024-12-30 22:17:26.902674,-2604.758204674105,5454.755915330958,2986.0063811601362
2024-12-30 22:27:26.902674,-5203.537466497461,4264.156906414497,-522.3124008018358
2024-12-30 22:37:26.902674,-5462.913599935449,1155.7362702227356,-3795.893202447603
2024-12-30 22:47:26.902674,-3274.419206314043,-2471.5902696802814,-5364.840711870466
2024-12-30 22:57:26.902674,377.4269428006708,-4994.75734233723,-4529.90564004839
2024-12-30 23:07:26.902674,3859.529665416241,-5283.111116490412,-1663.2692231283258
2024-12-30 23:17:26.902674,5608.246969094994,-3199.976191289875,1951.223789186847
2024-12-30 23:27:26.902674,4833.894395639094,322.5890302744964,4685.246212941165
2024-12-30 23:37:26.902674,1884.9804180133144,3700.18740169789,5305.8416087337255
2024-12-30 23:47:26.902674,-1911.6707214127975,5413.266811746117,3533.152244218022
2024-12-30 23:57:26.902674,-4847.615206135541,4689.51002102824,165.6745209368143
2024-12-31 00:07:26.902674,-5603.175721976743,1855.8516658610065,-3277.1517046989843
2024-12-31 00:17:26.902674,-3846.28169327697,-1810.999155678913,-5247.415540428786
2024-12-31 00:27:26.902674,-369.9035540322051,-4668.88405015183,-4865.88029241391
2024-12-31 00:37:26.902674,3271.1439154904288,-5438.734174783142,-2302.815292646436
2024-12-31 00:47:26.902674,5443.726591349738,-3768.6519275771416,1295.344527214881
2024-12-31 00:57:26.902674,5167.619583879166,-403.69259952281067,4308.87886922075
2024-12-31 01:07:26.902674,2566.602339955026,3143.028151915381,5378.573746847824
2024-12-31 01:17:26.902674,-1188.7553901109065,5275.980279432548,4022.305964923425
2024-12-31 01:27:26.902674,-4408.811687501689,5034.095290109076,850.6514571384265
2024-12-31 01:37:26.902674,-5645.1172698521195,2526.6129815535614,-2705.3134540576502
2024-12-31 01:47:26.902674,-4348.40956238116,-1115.587990243823,-5044.973306768021
2024-12-31 01:57:26.902674,-1106.918616325709,-4259.661207379739,-5122.790922405465
2024-12-31 02:07:26.902674,2628.820021902523,-5499.435031583306,-2904.5904525254296
2024-12-31 02:17:26.902674,5184.946894442081,-4273.540997212217,618.6122150849318
2024-12-31 02:27:26.902674,5409.310711577929,-1126.257201932978,3862.3490481604895
2024-12-31 02:37:26.902674,3199.833192822877,2527.873294389833,5363.525191383007
2024-12-31 02:47:26.902674,-448.8449105812279,5045.003327452388,4445.5658113946465
2024-12-31 02:57:26.902674,-3895.252121789259,5291.522535457105,1521.4378410994925
2024-12-31 03:07:26.902674,-5588.4897228850205,3156.0924686720355,-2089.70827714703
2024-12-31 03:17:26.902674,-4772.443954994519,-397.40890075975227,-4760.868111897992
2024-12-31 03:27:26.902674,-1820.8733283758284,-3774.0029518971464,-5296.615123177704
2024-12-31 03:37:26.902674,1944.1059896710701,-5463.889434809618,-3458.892478610287
2024-12-31 03:47:26.902674,4836.999701700676,-4705.544539212296,-67.905306802544
2024-12-31 03:57:26.902674,5555.255969988716,-1832.3534698685864,3353.023132745521
2024-12-31 04:07:26.902674,3773.880352247619,1865.36233327265,5261.059528350037
2024-12-31 04:17:26.902674,295.0139141987599,4724.10308067488,4796.127598868452
2024-12-31 04:27:26.902674,-3316.335299833573,5456.932547692778,2167.103939396219
2024-12-31 04:37:26.902674,-5434.771358617857,3733.0450708726844,-1440.3747775455013
2024-12-31 04:47:26.902674,-5111.419071166852,331.05048496600796,-4399.761808248684
2024-12-31 04:57:26.902674,-2499.5093720278187,-3220.1611452587213,-5384.674069891467
2024-12-31 05:07:26.902674,1229.2009625824733,-5332.46215823644,-3956.826406829251
2024-12-31 05:17:26.902674,4406.512032953537,-5056.841102217459,-753.0116575700291
2024-12-31 05:27:26.902674,5603.445736301197,-2509.4898019086245,2789.27888111596
2024-12-31 05:37:26.902674,4279.051403373047,1166.9901242154172,5072.958331621925
2024-12-31 05:47:26.902674,1029.7917308347846,4318.6387608078085,5068.390324129991
2024-12-31 05:57:26.902674,-2682.557404079722,5527.086719970956,2777.1525486718997
2024-12-31 06:07:26.902674,-5187.136351571907,4247.111825733836,-767.8962156254801
2024-12-31 06:17:26.902674,-5359.875760912793,1057.079987057685,-3967.5506353905107
2024-12-31 06:27:26.902674,-3131.258677305799,-2607.584157586532,-5385.667912967386
2024-12-31 06:37:26.902674,496.7353901392251,-5107.195633885183,-4390.442537446071
2024-12-31 06:47:26.902674,3901.515509775759,-5321.02621036327,-1425.568438584324
2024-12-31 06:57:26.902674,5553.599158461967,-3145.6570263994927,2180.3663340765265
2024-12-31 07:07:26.902674,4706.915359646223,444.90750284625557,4802.388829939855
2024-12-31 07:17:26.902674,1742.704795774838,3835.466172984321,5258.041137568946
2024-12-31 07:27:26.902674,-2005.316820879383,5500.426303018035,3341.692216408133
2024-12-31 07:37:26.902674,-4850.393012808572,4689.008773908536,-83.2261166953026
2024-12-31 07:47:26.902674,-5513.950333471852,1767.9654600160322,-3471.272568802497
2024-12-31 07:57:26.902674,-3705.4336965183215,-1946.7568547491637,-5299.690676775775
2024-12-31 08:07:26.902674,-240.45247796225712,-4791.7695736411515,-4752.857095313822
2024-12-31 08:17:26.902674,3331.2910936721596,-5493.225085263921,-2074.679328905334
